CRN,CALL_TM_min
2010038144,5.0
2010038170,1.0
2010038246,2.0
2010038248,22.0
2010038250,1.0
2010038268,0.0
2010038269,1.0
2010038283,4.0
2010038284,0.0
2010038310,10.0
2010038311,3.0
2010038313,2.0
2010038316,5.0
2010038317,1.0
2010038318,1.0
2010038488,0.0
2010038544,50.0
2010038546,5.0
2010038547,2.0
2010038548,4.0
2010038550,6.0
2010038605,30.0
2010038606,0.0
2010038607,7.0
2010038611,5.0
2010038613,2.0
2010038615,10.0
2010038617,12.0
2010038618,11.0
2010038619,0.0
2010038620,0.0
2010038621,2.0
2010038622,0.0
2010038623,0.0
2010038624,0.0
2010038629,0.0
2010038632,0.0
2010038634,7.0
2010038637,1.0
2010038638,0.0
2010038651,0.0
2010038652,3.0
2010038653,0.0
2010038654,3.0
2010038657,2.0
2010038658,0.0
2010038659,0.0
2010038660,9.0
2010038671,10.0
2010038673,0.0
2010038674,0.0
2010038675,7.0
2010038676,6.0
2010038677,5.0
2010038679,8.0
2010038680,0.0
2010038681,2.0
2010038708,25.0
2010038709,5.0
2010038710,14.0
2010038711,22.0
2010038712,1.0
2010038713,3.0
2010038715,0.0
2010038716,4.0
2010038717,61.0
2010038718,1.0
2010038719,7.0
2010038720,5.0
2010038721,12.0
2010038724,3.0
2010038725,1.0
2010038726,1.0
2010038738,41.0
2010038739,9.0
2010038741,15.0
2010038745,20.0
2010038746,3.0
2010038747,5.0
2010038748,15.0
2010038749,0.0
2010038750,1.0
2010038751,10.0
2010038753,10.0
2010038754,29.0
2010038755,2.0
2010038756,4.0
2010038757,4.0
2010038760,3.0
2010038762,5.0
2010038763,9.0
2010038764,8.0
2010038765,5.0
2010038767,0.0
2010038770,5.0
2010038771,5.0
2010038772,14.0
2010038773,6.0
2010038774,0.0
2010038775,7.0
2010038777,6.0
2010038778,0.0
2010038779,9.0
2010038780,9.0
2010038781,49.0
2010038782,2.0
2010038783,0.0
2010038785,2.0
2010038786,0.0
2010038788,9.0
2010038789,0.0
2010038790,0.0
2010038791,15.0
2010038792,20.0
2010038793,3.0
2010038794,4.0
2010038795,2.0
2010038796,0.0
2010038799,2.0
2010038800,5.0
2010038801,2.0
2010038803,1.0
2010038804,5.0
2010038805,2.0
2010038807,2.0
2010038808,18.0
2010038809,6.0
2010038810,2.0
2010038811,64.0
2010038812,1.0
2010038814,15.0
2010038815,0.0
2010038816,1.0
2010038817,2.0
2010038963,2.0
2010038965,0.0
2010038968,6.0
2010038970,0.0
2010038978,3.0
2010038979,9.0
2010038980,0.0
2010038981,4.0
2010038985,21.0
2010038986,0.0
2010038989,5.0
2010038990,7.0
2010038996,2.0
2010038997,2.0
2010038998,8.0
2010038999,2.0
2010039000,5.0
2010039003,2.0
2010039004,21.0
2010039006,0.0
2010039007,10.0
2010039008,0.0
2010039009,16.0
2010039010,5.0
2010039011,79.0
2010039012,7.0
2010039013,2.0
2010039108,5.0
2010039109,30.0
2010039110,9.0
2010039112,11.0
2010039113,0.0
2010039114,3.0
2010039115,4.0
2010039117,4.0
2010039118,10.0
2010039119,1.0
2010039120,4.0
2010039121,0.0
2010039122,1.0
2010039123,35.0
2010039124,0.0
2010039125,3.0
2010039129,6.0
2010039130,0.0
2010039132,10.0
2010039133,0.0
2010039134,19.0
2010039135,10.0
2010039136,3.0
2010039137,0.0
2010039140,3.0
2010039141,9.0
2010039142,46.0
2010039144,1.0
2010039145,5.0
2010039146,1.0
2010039148,0.0
2010039149,1.0
2010039150,6.0
2010039151,5.0
2010039152,4.0
2010039154,1.0
2010039156,2.0
2010039159,15.0
2010039160,2.0
2010039161,3.0
2010039162,1.0
2010039163,0.0
2010039164,78.0
2010039165,30.0
2010039167,3.0
2010039168,5.0
2010039169,20.0
2010039170,11.0
2010039171,28.0
2010039172,3.0
2010039173,6.0
2010039174,2.0
2010039175,5.0
2010039176,12.0
2010039178,2.0
2010039179,0.0
2010039181,6.0
2010039182,5.0
2010039184,0.0
2010039186,6.0
2010039187,4.0
2010039188,19.0
2010039189,2.0
2010039190,2.0
2010039191,25.0
2010039192,86.0
2010039193,2.0
2010039194,8.0
2010039195,6.0
2010039196,9.0
2010039197,9.0
2010039198,0.0
2010039199,20.0
2010039200,1.0
2010039201,11.0
2010039202,0.0
2010039203,1.0
2010039204,5.0
2010039206,1.0
2010039207,3.0
2010039209,2.0
2010039210,5.0
2010039211,2.0
2010039212,0.0
2010039213,0.0
2010039214,15.0
2010039215,4.0
2010039216,5.0
2010039217,20.0
2010039218,0.0
2010039219,1.0
2010039220,4.0
2010039222,5.0
2010039223,15.0
2010039224,4.0
2010039225,3.0
2010039226,10.0
2010039227,56.0
2010039228,1.0
2010039229,24.0
2010039231,0.0
2010039232,55.0
2010039233,2.0
2010039236,5.0
2010039239,6.0
2010039240,1.0
2010039241,1.0
2010039242,3.0
2010039243,0.0
2010039245,8.0
2010039246,4.0
2010039247,3.0
2010039249,1.0
2010039250,1.0
2010039251,0.0
2010039252,3.0
2010039253,17.0
2010039254,6.0
2010039256,2.0
2010039257,0.0
2010039258,29.0
2010039259,0.0
2010039260,32.0
2010039261,0.0
2010039262,8.0
2010039263,0.0
2010039264,6.0
2010039265,8.0
2010039266,34.0
2010039267,10.0
2010039268,3.0
2010039269,55.0
2010039270,5.0
2010039271,2.0
2010039272,4.0
2010039273,1.0
2010039274,21.0
2010039275,5.0
2010039277,65.0
2010039278,1.0
2010039280,2.0
2010039281,3.0
2010039282,1.0
2010039283,1.0
2010039284,5.0
2010039285,3.0
2010039286,0.0
2010039287,60.0
2010039289,0.0
2010039291,18.0
2010039293,0.0
2010039294,19.0
2010039295,3.0
2010039296,29.0
2010039297,0.0
2010039298,0.0
2010039299,29.0
2010039300,2.0
2010039304,5.0
2010039305,0.0
2010039306,3.0
2010039307,0.0
2010039308,0.0
2010039309,0.0
2010039311,0.0
2010039312,0.0
2010039313,30.0
2010039314,2.0
2010039315,7.0
2010039316,0.0
2010039317,2.0
2010039318,3.0
2010039319,5.0
2010039321,23.0
2010039322,15.0
2010039325,5.0
2010039326,13.0
2010039327,52.0
2010039384,0.0
2010039627,6.0
2010039781,49.0
2010040115,0.0
2010040116,11.0
2010040117,4.0
2010040119,1.0
2010040122,10.0
2010040124,4.0
2010040125,1.0
2010040128,3.0
2010040129,1.0
2010040131,0.0
2010040133,2.0
2010040134,4.0
2010040268,0.0
2010040364,3.0
2010040365,16.0
2010040367,0.0
2010040368,1.0
2010040369,6.0
2010040370,4.0
2010040373,6.0
2010040374,0.0
2010040377,6.0
2010040378,5.0
2010040379,6.0
2010040380,11.0
2010040381,1.0
2010040518,5.0
2010040520,5.0
2010040521,71.0
2010040522,0.0
2010040523,71.0
2010040524,0.0
2010040525,0.0
2010040526,60.0
2010040527,0.0
2010040528,1.0
2010040529,10.0
2010040532,5.0
2010040533,5.0
2010040535,3.0
2010040536,6.0
2010040537,5.0
2010040538,2.0
2010040539,35.0
2010040540,0.0
2010040541,10.0
2010040542,1.0
2010040543,30.0
2010040545,0.0
2010040546,19.0
2010040547,4.0
2010040548,5.0
2010040549,0.0
2010040550,1.0
2010040551,2.0
2010040552,1.0
2010040553,20.0
2010040554,5.0
2010040555,0.0
2010040556,27.0
2010040557,1.0
2010040558,5.0
2010040559,42.0
2010040560,10.0
2010040561,0.0
2010040562,3.0
2010040563,47.0
2010040564,10.0
2010040567,10.0
2010040568,67.0
2010040608,0.0
2010040609,20.0
2010040720,3.0
2010040721,3.0
2010040823,9.0
2010040824,0.0
2010040859,3.0
2010040863,3.0
2010040989,5.0
2010041103,2.0
2010041293,14.0
2010041294,1.0
2010041295,2.0
2010041296,15.0
2010041636,2.0
2010041816,16.0
2010041817,2.0
2010041820,7.0
2010041825,3.0
2010041826,2.0
2010041828,18.0
2010041829,1.0
2010042347,1.0
2010042380,6.0
2010042419,2.0
2010042524,8.0
2010042525,1.0
2010042526,3.0
2010042527,2.0
2010042528,26.0
2010042551,5.0
2010042552,2.0
2010042636,4.0
2010042638,2.0
2010042640,5.0
2010042956,11.0
2010043244,1.0
2010043245,1.0
2010043400,10.0
2010043401,2.0
2010043425,2.0
2010043494,3.0
2010043495,6.0
2010043497,6.0
2010043507,0.0
2010043609,7.0
2010043649,0.0
2010043825,2.0
2010043827,4.0
2010043828,6.0
2010043870,1.0
2010043948,4.0
2010044307,7.0
2010044308,2.0
2010044309,3.0
2010044310,3.0
2010044313,2.0
2010044317,0.0
2010044318,1.0
2010044319,1.0
2010044320,0.0
2010044352,2.0
2010044373,3.0
2010044423,3.0
2010044424,53.0
2010044425,3.0
2010044426,2.0
2010044427,5.0
2010044429,2.0
2010044432,5.0
2010044433,2.0
2010044434,21.0
2010044435,4.0
2010044436,0.0
2010044437,5.0
2010044438,46.0
2010044439,10.0
2010044441,10.0
2010044442,33.0
2010044444,45.0
2010044446,6.0
2010044449,3.0
2010044450,13.0
2010044451,4.0
2010044452,4.0
2010044453,2.0
2010044454,1.0
2010044455,5.0
2010044456,20.0
2010044457,0.0
2010044460,43.0
2010044461,3.0
2010044463,26.0
2010044466,10.0
2010044468,1.0
2010044469,4.0
2010044470,17.0
2010044475,21.0
2010044476,1.0
2010044477,5.0
2010044479,6.0
2010044483,18.0
2010044484,1.0
2010044485,5.0
2010044486,10.0
2010044487,2.0
2010044488,6.0
2010044489,4.0
2010044500,1.0
2010044501,1.0
2010044502,3.0
2010044504,0.0
2010044505,2.0
2010044524,4.0
2010044525,71.0
2010044526,0.0
2010044527,1.0
2010044528,10.0
2010044531,24.0
2010044533,0.0
2010044547,2.0
2010044548,1.0
2010044550,85.0
2010044552,3.0
2010044553,35.0
2010044554,3.0
2010044555,6.0
2010044557,0.0
2010044558,3.0
2010044560,6.0
2010044561,2.0
2010044563,2.0
2010044564,6.0
2010044565,6.0
2010044566,6.0
2010044568,0.0
2010044569,0.0
2010044570,0.0
2010044571,2.0
2010044572,0.0
2010044573,33.0
2010044575,1.0
2010044576,18.0
2010044577,4.0
2010044578,3.0
2010044579,64.0
2010044582,0.0
2010044583,0.0
2010044584,2.0
2010044585,4.0
2010044587,10.0
2010044589,8.0
2010044604,0.0
2010044605,6.0
2010044606,5.0
2010044607,2.0
2010044608,5.0
2010044609,0.0
2010044610,55.0
2010044611,0.0
2010044613,0.0
2010044614,15.0
2010044615,0.0
2010044616,3.0
2010044617,0.0
2010044618,1.0
2010044619,0.0
2010044620,10.0
2010044621,13.0
2010044622,3.0
2010044623,13.0
2010044624,1.0
2010044625,3.0
2010044626,35.0
2010044627,2.0
2010044628,29.0
2010044629,2.0
2010044630,24.0
2010044631,0.0
2010044632,10.0
2010044633,0.0
2010044634,4.0
2010044635,0.0
2010044636,3.0
2010044637,5.0
2010044638,3.0
2010044639,31.0
2010044641,4.0
2010044642,0.0
2010044643,7.0
2010044644,6.0
2010044645,0.0
2010044647,3.0
2010044693,22.0
2010044694,5.0
2010044699,7.0
2010044700,5.0
2010044701,49.0
2010044702,1.0
2010044703,0.0
2010044705,0.0
2010044706,0.0
2010044707,37.0
2010044708,0.0
2010044709,13.0
2010044710,5.0
2010044711,21.0
2010044712,2.0
2010044714,12.0
2010044715,10.0
2010044716,0.0
2010044717,0.0
2010044718,3.0
2010044719,2.0
2010044722,51.0
2010044724,2.0
2010044725,3.0
2010044726,0.0
2010044727,1.0
2010044728,4.0
2010044729,0.0
2010044730,36.0
2010044732,15.0
2010044733,1.0
2010044735,15.0
2010044736,2.0
2010044737,5.0
2010044738,2.0
2010044739,3.0
2010044740,4.0
2010044741,10.0
2010044742,65.0
2010044743,0.0
2010044744,0.0
2010044745,3.0
2010044746,6.0
2010044747,5.0
2010044749,25.0
2010044750,0.0
2010044753,11.0
2010044755,0.0
2010044756,5.0
2010044757,5.0
2010044758,2.0
2010044759,5.0
2010044760,0.0
2010044761,0.0
2010044762,0.0
2010044764,18.0
2010044766,20.0
2010044767,2.0
2010044768,0.0
2010044769,4.0
2010044770,0.0
2010044771,5.0
2010044772,59.0
2010044774,4.0
2010044775,10.0
2010044776,5.0
2010044787,3.0
2010044788,2.0
2010044789,5.0
2010044793,5.0
2010044794,3.0
2010044795,5.0
2010044796,10.0
2010044797,5.0
2010044798,0.0
2010044799,9.0
2010044800,1.0
2010044803,2.0
2010044804,8.0
2010044807,2.0
2010044808,0.0
2010044809,0.0
2010044811,5.0
2010044812,9.0
2010044814,2.0
2010044815,10.0
2010044816,0.0
2010044817,5.0
2010044818,2.0
2010044819,2.0
2010044821,3.0
2010044822,5.0
2010044823,0.0
2010044825,1.0
2010044826,5.0
2010044830,5.0
2010044832,71.0
2010044833,25.0
2010044835,6.0
2010044836,8.0
2010044837,3.0
2010044838,0.0
2010044839,15.0
2010044840,0.0
2010044841,1.0
2010044842,1.0
2010044843,0.0
2010044844,0.0
2010044845,0.0
2010044846,1.0
2010044847,2.0
2010044848,4.0
2010044849,3.0
2010044850,4.0
2010044851,5.0
2010044852,0.0
2010044853,2.0
2010044854,65.0
2010044855,6.0
2010044857,13.0
2010044858,0.0
2010044859,0.0
2010044860,10.0
2010044861,20.0
2010044862,4.0
2010044864,3.0
2010044866,34.0
2010044867,29.0
2010044868,1.0
2010044870,20.0
2010044871,0.0
2010044874,3.0
2010044875,2.0
2010044877,0.0
2010044878,13.0
2010044879,0.0
2010044880,2.0
2010044881,2.0
2010044884,3.0
2010044886,3.0
2010044887,3.0
2010044888,0.0
2010045029,4.0
2010045030,2.0
2010045057,0.0
2010045061,15.0
2010045063,2.0
2010045064,7.0
2010045065,10.0
2010045066,1.0
2010045068,0.0
2010045069,13.0
2010045070,60.0
2010045072,30.0
2010045075,35.0
2010045076,13.0
2010045077,0.0
2010045078,0.0
2010045079,0.0
2010045080,0.0
2010045081,10.0
2010045082,0.0
2010045086,4.0
2010045087,11.0
2010045088,0.0
2010045089,0.0
2010045090,5.0
2010045091,7.0
2010045092,3.0
2010045093,32.0
2010045095,2.0
2010045097,20.0
2010045103,0.0
2010045104,10.0
2010045106,1.0
2010045107,7.0
2010045108,0.0
2010045109,2.0
2010045110,15.0
2010045111,7.0
2010045112,5.0
2010045113,32.0
2010045114,18.0
2010045115,25.0
2010045117,2.0
2010045118,10.0
2010045119,1.0
2010045120,6.0
2010045121,3.0
2010045124,14.0
2010045125,0.0
2010045126,1.0
2010045127,1.0
2010045128,2.0
2010045131,6.0
2010045132,25.0
2010045133,15.0
2010045135,15.0
2010045260,0.0
2010045264,1.0
2010045266,2.0
2010045270,6.0
2010045276,1.0
2010045277,4.0
2010045337,0.0
2010045338,1.0
2010045339,2.0
2010045341,7.0
2010045421,0.0
2010045492,8.0
2010045493,6.0
2010045494,4.0
2010045496,4.0
2010045497,8.0
2010045500,2.0
2010045630,4.0
2010045631,9.0
2010045633,6.0
2010045634,1.0
2010045638,4.0
2010045775,60.0
2010045778,2.0
2010045784,0.0
2010045823,0.0
2010045824,2.0
2010045827,6.0
2010045828,2.0
2010045829,0.0
2010045925,0.0
2010046096,5.0
2010046098,0.0
2010046099,2.0
2010046100,8.0
2010046183,2.0
2010046184,2.0
2010046186,4.0
2010046188,12.0
2010046310,10.0
2010046311,0.0
2010046344,2.0
2010046481,0.0
2010046482,3.0
2010046754,3.0
2010046964,1.0
2010046966,3.0
2010046996,0.0
2010047045,2.0
2010047205,7.0
2010047207,1.0
2010047477,4.0
2010047478,5.0
2010047480,9.0
2010047481,3.0
2010047482,4.0
2010047484,16.0
2010047486,29.0
2010047847,5.0
2010047848,11.0
2010047849,0.0
2010047851,0.0
2010047853,6.0
2010047854,10.0
2010047855,4.0
2010048019,1.0
2010048020,2.0
2010048282,3.0
2010048287,8.0
2010048288,10.0
2010048450,20.0
2010048451,46.0
2010048453,0.0
2010048454,20.0
2010048455,0.0
2010048456,0.0
2010048458,3.0
2010048459,12.0
2010048460,0.0
2010048463,0.0
2010048464,14.0
2010048465,5.0
2010048468,1.0
2010048469,2.0
2010048470,5.0
2010048471,12.0
2010048472,0.0
2010048473,3.0
2010048539,19.0
2010048540,0.0
2010048542,9.0
2010048543,9.0
2010048544,60.0
2010048545,1.0
2010048546,4.0
2010048547,1.0
2010048551,7.0
2010048552,5.0
2010048553,4.0
2010048611,0.0
2010048615,3.0
2010048618,0.0
2010048628,12.0
2010048629,10.0
2010048630,38.0
2010048648,2.0
2010048649,5.0
2010048652,9.0
2010048653,5.0
2010048656,4.0
2010048657,5.0
2010048659,1.0
2010048661,15.0
2010048681,0.0
2010048682,11.0
2010048683,0.0
2010048684,20.0
2010048685,4.0
2010048686,9.0
2010048687,2.0
2010048688,10.0
2010048689,28.0
2010048691,15.0
2010048692,16.0
2010048693,37.0
2010048694,27.0
2010048695,21.0
2010048696,5.0
2010048697,4.0
2010048698,6.0
2010048699,2.0
2010048700,17.0
2010048701,0.0
2010048702,1.0
2010048703,0.0
2010048704,0.0
2010048705,15.0
2010048706,5.0
2010048707,0.0
2010048708,3.0
2010048709,9.0
2010048710,2.0
2010048725,15.0
2010048726,0.0
2010048727,0.0
2010048728,15.0
2010048729,1.0
2010048730,2.0
2010048731,2.0
2010048732,37.0
2010048733,4.0
2010048734,1.0
2010048735,18.0
2010048737,13.0
2010048738,5.0
2010048739,0.0
2010048740,1.0
2010048741,1.0
2010048743,0.0
2010048744,8.0
2010048765,0.0
2010048766,0.0
2010048769,20.0
2010048770,6.0
2010048771,2.0
2010048772,7.0
2010048773,6.0
2010048775,4.0
2010048776,0.0
2010048777,4.0
2010048779,2.0
2010048780,73.0
2010048781,19.0
2010048782,0.0
2010048783,2.0
2010048784,0.0
2010048785,7.0
2010048786,3.0
2010048787,3.0
2010048788,0.0
2010048789,1.0
2010048790,5.0
2010048791,4.0
2010048792,4.0
2010048793,1.0
2010048794,4.0
2010048795,0.0
2010048796,6.0
2010048798,1.0
2010048799,13.0
2010048802,1.0
2010048803,2.0
2010048804,49.0
2010048805,10.0
2010048806,2.0
2010048807,1.0
2010048808,0.0
2010048809,10.0
2010048813,2.0
2010048815,82.0
2010048816,2.0
2010048817,5.0
2010048818,3.0
2010048819,10.0
2010048821,50.0
2010048822,7.0
2010048823,0.0
2010048824,37.0
2010048825,16.0
2010048826,0.0
2010048829,5.0
2010048831,1.0
2010048832,49.0
2010048833,1.0
2010048834,5.0
2010048835,14.0
2010048839,10.0
2010048840,5.0
2010048841,0.0
2010048842,30.0
2010048843,0.0
2010048845,0.0
2010048846,15.0
2010048847,2.0
2010048848,0.0
2010048849,51.0
2010048850,3.0
2010048851,13.0
2010048852,30.0
2010048854,33.0
2010048856,0.0
2010048857,4.0
2010048859,3.0
2010048860,9.0
2010048861,4.0
2010048862,25.0
2010048865,1.0
2010048866,0.0
2010048867,5.0
2010048868,6.0
2010048869,0.0
2010048870,0.0
2010048871,8.0
2010048874,46.0
2010048875,34.0
2010048876,2.0
2010048877,0.0
2010048878,5.0
2010048879,20.0
2010048881,15.0
2010048882,78.0
2010048883,3.0
2010048884,0.0
2010048885,2.0
2010048886,4.0
2010048887,4.0
2010048888,3.0
2010048890,0.0
2010048891,5.0
2010048893,5.0
2010048894,0.0
2010048895,0.0
2010048896,1.0
2010048897,4.0
2010048898,1.0
2010048899,44.0
2010048901,3.0
2010048902,5.0
2010048904,15.0
2010048905,13.0
2010048906,16.0
2010048907,0.0
2010048908,0.0
2010048909,15.0
2010048910,19.0
2010048911,3.0
2010048912,0.0
2010048913,15.0
2010048914,5.0
2010048916,0.0
2010048920,60.0
2010048921,40.0
2010048922,4.0
2010048923,44.0
2010048925,3.0
2010048927,7.0
2010048928,9.0
2010048930,0.0
2010048931,6.0
2010048933,30.0
2010048934,1.0
2010048937,14.0
2010048938,27.0
2010048939,3.0
2010048940,10.0
2010048942,5.0
2010049269,1.0
2010049271,9.0
2010049272,3.0
2010049273,9.0
2010049274,3.0
2010049278,3.0
2010049282,4.0
2010049690,13.0
2010049691,4.0
2010049964,14.0
2010050546,3.0
2010050547,2.0
2010050548,3.0
2010050552,0.0
2010050553,5.0
2010050558,4.0
2010050560,7.0
2010050561,7.0
2010050562,20.0
2010050563,8.0
2010050564,3.0
2010050565,1.0
2010050566,5.0
2010050570,3.0
2010050571,5.0
2010050572,1.0
2010050573,0.0
2010050574,7.0
2010050575,2.0
2010050576,2.0
2010050819,3.0
2010050820,1.0
2010050823,1.0
2010050824,10.0
2010051034,3.0
2010051036,6.0
2010051141,0.0
2010051143,4.0
2010051144,9.0
2010051170,1.0
2010051271,2.0
2010051272,2.0
2010051274,6.0
2010051275,3.0
2010051276,4.0
2010051280,2.0
2010051281,1.0
2010051282,8.0
2010051283,4.0
2010051284,7.0
2010051527,4.0
2010051528,1.0
2010051530,6.0
2010051531,2.0
2010051620,1.0
2010051651,2.0
2010051870,2.0
2010051871,5.0
2010051872,7.0
2010052027,6.0
2010052028,3.0
2010052029,3.0
2010052030,3.0
2010052031,3.0
2010052032,2.0
2010052033,27.0
2010052036,9.0
2010052037,3.0
2010052039,18.0
2010052040,4.0
2010052041,1.0
2010052043,8.0
2010052044,13.0
2010052045,6.0
2010052046,3.0
2010052047,4.0
2010052084,1.0
2010052085,25.0
2010052086,0.0
2010052087,7.0
2010052090,51.0
2010052092,3.0
2010052094,8.0
2010052095,1.0
2010052096,3.0
2010052097,1.0
2010052098,0.0
2010052099,12.0
2010052101,22.0
2010052103,10.0
2010052119,9.0
2010052121,1.0
2010052122,10.0
2010052123,0.0
2010052124,0.0
2010052125,2.0
2010052126,5.0
2010052127,5.0
2010052128,0.0
2010052132,10.0
2010052133,32.0
2010052134,3.0
2010052135,24.0
2010052138,0.0
2010052139,0.0
2010052140,1.0
2010052141,5.0
2010052142,0.0
2010052143,0.0
2010052144,8.0
2010052145,41.0
2010052146,2.0
2010052147,5.0
2010052148,2.0
2010052149,2.0
2010052163,6.0
2010052164,5.0
2010052173,0.0
2010052174,4.0
2010052175,6.0
2010052177,0.0
2010052178,0.0
