CRN,RES_TM_min
2010035806,13.0
2010035807,0.0
2010035811,10.0
2010035812,2.0
2010035992,2.0
2010036137,8.0
2010036140,21.0
2010036141,4.0
2010036142,8.0
2010036143,10.0
2010036292,5.0
2010036293,4.0
2010036396,8.0
2010036541,4.0
2010036542,6.0
2010036544,26.0
2010036545,13.0
2010036546,5.0
2010036547,11.0
2010036548,6.0
2010036549,12.0
2010036890,0.0
2010036891,21.0
2010037098,5.0
2010037099,19.0
2010037211,4.0
2010037214,3.0
2010037215,1.0
2010037217,0.0
2010037219,10.0
2010037252,1.0
2010037534,0.0
2010037535,0.0
2010037536,2.0
2010037537,6.0
2010037538,11.0
2010037539,11.0
2010037540,10.0
2010037669,0.0
2010037671,7.0
2010037672,0.0
2010037673,14.0
2010037675,1.0
2010037676,3.0
2010037678,12.0
2010037711,0.0
2010037743,10.0
2010037826,7.0
2010037857,1.0
2010037859,4.0
2010037860,0.0
2010037959,12.0
2010037960,15.0
2010037962,3.0
2010037963,23.0
2010037964,10.0
2010037965,0.0
2010037966,0.0
2010037967,15.0
2010037968,12.0
2010037969,8.0
2010037970,0.0
2010037972,16.0
2010037973,4.0
2010038037,0.0
2010038138,5.0
2010038144,5.0
2010038170,6.0
2010038246,13.0
2010038248,6.0
2010038250,9.0
2010038268,10.0
2010038269,2.0
2010038283,2.0
2010038284,0.0
2010038310,2.0
2010038311,0.0
2010038313,2.0
2010038316,2.0
2010038317,2.0
2010038318,2.0
2010038488,0.0
2010038544,0.0
2010038546,5.0
2010038547,6.0
2010038548,10.0
2010038550,13.0
2010038605,5.0
2010038606,7.0
2010038607,2.0
2010038611,5.0
2010038613,8.0
2010038615,9.0
2010038617,13.0
2010038618,3.0
2010038619,4.0
2010038620,0.0
2010038621,6.0
2010038622,10.0
2010038623,3.0
2010038624,6.0
2010038629,0.0
2010038632,5.0
2010038633,10.0
2010038634,5.0
2010038637,1.0
2010038638,2.0
2010038651,7.0
2010038652,2.0
2010038653,11.0
2010038654,17.0
2010038656,0.0
2010038657,16.0
2010038658,2.0
2010038659,3.0
2010038660,0.0
2010038671,3.0
2010038673,1.0
2010038674,0.0
2010038675,3.0
2010038676,5.0
2010038677,5.0
2010038679,2.0
2010038680,0.0
2010038681,2.0
2010038708,1.0
2010038709,10.0
2010038710,6.0
2010038711,19.0
2010038712,3.0
2010038713,3.0
2010038715,0.0
2010038716,6.0
2010038717,10.0
2010038718,12.0
2010038719,14.0
2010038720,1.0
2010038721,2.0
2010038722,7.0
2010038724,6.0
2010038725,7.0
2010038726,2.0
2010038738,1.0
2010038739,6.0
2010038741,5.0
2010038745,7.0
2010038746,4.0
2010038747,10.0
2010038748,5.0
2010038749,0.0
2010038750,6.0
2010038751,5.0
2010038752,9.0
2010038753,10.0
2010038754,3.0
2010038755,2.0
2010038756,6.0
2010038757,11.0
2010038760,5.0
2010038762,2.0
2010038763,7.0
2010038764,4.0
2010038765,10.0
2010038767,2.0
2010038768,2.0
2010038770,2.0
2010038771,3.0
2010038772,6.0
2010038773,6.0
2010038774,7.0
2010038775,9.0
2010038777,4.0
2010038778,5.0
2010038779,11.0
2010038780,1.0
2010038781,4.0
2010038782,4.0
2010038785,2.0
2010038786,11.0
2010038788,6.0
2010038789,7.0
2010038790,2.0
2010038791,5.0
2010038792,2.0
2010038793,4.0
2010038794,6.0
2010038795,3.0
2010038796,0.0
2010038799,4.0
2010038800,3.0
2010038801,1.0
2010038803,0.0
2010038804,20.0
2010038805,11.0
2010038806,20.0
2010038807,15.0
2010038808,6.0
2010038809,12.0
2010038810,2.0
2010038811,2.0
2010038812,2.0
2010038814,1.0
2010038815,0.0
2010038816,5.0
2010038817,17.0
2010038963,3.0
2010038965,5.0
2010038968,4.0
2010038970,1.0
2010038978,2.0
2010038979,6.0
2010038980,7.0
2010038981,6.0
2010038985,10.0
2010038986,7.0
2010038988,6.0
2010038989,5.0
2010038990,0.0
2010038996,2.0
2010038997,3.0
2010038998,2.0
2010038999,5.0
2010039000,5.0
2010039003,0.0
2010039004,2.0
2010039006,7.0
2010039007,4.0
2010039008,8.0
2010039009,6.0
2010039010,3.0
2010039011,2.0
2010039012,8.0
2010039013,12.0
2010039108,2.0
2010039109,0.0
2010039110,9.0
2010039112,0.0
2010039113,4.0
2010039114,2.0
2010039115,5.0
2010039117,4.0
2010039118,0.0
2010039119,4.0
2010039120,2.0
2010039121,0.0
2010039122,3.0
2010039123,5.0
2010039124,7.0
2010039125,3.0
2010039128,3.0
2010039129,1.0
2010039130,3.0
2010039131,45.0
2010039132,9.0
2010039133,2.0
2010039134,6.0
2010039135,10.0
2010039136,1.0
2010039137,20.0
2010039140,4.0
2010039141,2.0
2010039142,3.0
2010039144,8.0
2010039145,5.0
2010039146,2.0
2010039147,0.0
2010039148,1.0
2010039149,1.0
2010039150,2.0
2010039151,5.0
2010039152,2.0
2010039153,10.0
2010039154,4.0
2010039156,17.0
2010039157,8.0
2010039158,8.0
2010039159,30.0
2010039160,10.0
2010039161,0.0
2010039162,4.0
2010039163,0.0
2010039164,6.0
2010039165,0.0
2010039167,4.0
2010039168,5.0
2010039169,2.0
2010039170,6.0
2010039171,7.0
2010039172,15.0
2010039173,2.0
2010039174,2.0
2010039175,4.0
2010039178,4.0
2010039179,5.0
2010039181,1.0
2010039182,5.0
2010039184,5.0
2010039186,3.0
2010039187,4.0
2010039188,5.0
2010039189,4.0
2010039190,1.0
2010039191,5.0
2010039192,4.0
2010039193,7.0
2010039194,7.0
2010039195,4.0
2010039196,9.0
2010039197,1.0
2010039198,16.0
2010039199,29.0
2010039200,1.0
2010039201,4.0
2010039202,1.0
2010039203,1.0
2010039204,0.0
2010039206,4.0
2010039207,3.0
2010039209,8.0
2010039210,3.0
2010039211,0.0
2010039212,0.0
2010039213,0.0
2010039214,0.0
2010039215,3.0
2010039216,0.0
2010039217,10.0
2010039218,0.0
2010039219,0.0
2010039220,10.0
2010039222,0.0
2010039223,5.0
2010039224,4.0
2010039225,2.0
2010039226,1.0
2010039227,3.0
2010039228,4.0
2010039229,8.0
2010039231,16.0
2010039232,5.0
2010039233,0.0
2010039235,16.0
2010039236,10.0
2010039239,3.0
2010039240,3.0
2010039241,5.0
2010039242,5.0
2010039243,2.0
2010039244,2.0
2010039245,12.0
2010039246,9.0
2010039247,7.0
2010039248,0.0
2010039249,2.0
2010039250,1.0
2010039251,3.0
2010039252,5.0
2010039253,3.0
2010039254,4.0
2010039255,6.0
2010039256,5.0
2010039257,7.0
2010039258,15.0
2010039259,0.0
2010039260,2.0
2010039261,3.0
2010039262,4.0
2010039263,9.0
2010039264,6.0
2010039265,10.0
2010039266,6.0
2010039267,3.0
2010039268,4.0
2010039269,0.0
2010039270,7.0
2010039271,2.0
2010039272,0.0
2010039273,4.0
2010039274,5.0
2010039275,1.0
2010039277,3.0
2010039278,1.0
2010039280,9.0
2010039281,2.0
2010039282,12.0
2010039283,16.0
2010039284,2.0
2010039285,4.0
2010039286,11.0
2010039287,5.0
2010039289,0.0
2010039291,2.0
2010039293,26.0
2010039294,5.0
2010039295,3.0
2010039296,4.0
2010039297,2.0
2010039298,2.0
2010039299,1.0
2010039300,1.0
2010039301,3.0
2010039304,3.0
2010039305,0.0
2010039306,7.0
2010039307,4.0
2010039308,5.0
2010039309,4.0
2010039311,2.0
2010039312,4.0
2010039313,5.0
2010039314,9.0
2010039315,8.0
2010039316,0.0
2010039317,2.0
2010039318,7.0
2010039319,10.0
2010039320,3.0
2010039321,7.0
2010039322,3.0
2010039325,4.0
2010039326,17.0
2010039327,8.0
2010039384,8.0
2010039627,0.0
2010039781,15.0
2010040115,1.0
2010040116,6.0
2010040117,7.0
2010040119,2.0
2010040122,12.0
2010040124,23.0
2010040125,20.0
2010040128,2.0
2010040129,4.0
2010040131,0.0
2010040133,3.0
2010040134,9.0
2010040268,2.0
2010040364,6.0
2010040365,14.0
2010040367,30.0
2010040368,26.0
2010040369,28.0
2010040370,0.0
2010040373,0.0
2010040374,2.0
2010040377,1.0
2010040378,8.0
2010040379,8.0
2010040380,14.0
2010040381,6.0
2010040384,5.0
2010040518,9.0
2010040520,0.0
2010040521,9.0
2010040522,0.0
2010040523,5.0
2010040524,0.0
2010040525,0.0
2010040526,1.0
2010040527,10.0
2010040528,3.0
2010040529,3.0
2010040530,11.0
2010040532,5.0
2010040533,0.0
2010040535,4.0
2010040536,14.0
2010040537,5.0
2010040538,1.0
2010040539,20.0
2010040540,3.0
2010040541,3.0
2010040542,0.0
2010040543,5.0
2010040545,7.0
2010040546,11.0
2010040547,11.0
2010040548,10.0
2010040549,2.0
2010040550,3.0
2010040551,6.0
2010040552,1.0
2010040553,12.0
2010040554,5.0
2010040555,3.0
2010040556,5.0
2010040557,0.0
2010040558,5.0
2010040559,5.0
2010040560,3.0
2010040561,8.0
2010040562,0.0
2010040563,3.0
2010040564,2.0
2010040567,5.0
2010040568,3.0
2010040608,0.0
2010040609,10.0
2010040721,9.0
2010040823,0.0
2010040824,5.0
2010040859,1.0
2010040863,6.0
2010040989,9.0
2010041103,8.0
2010041293,35.0
2010041294,8.0
2010041295,1.0
2010041296,5.0
2010041636,4.0
2010041816,1.0
2010041817,8.0
2010041820,13.0
2010041825,6.0
2010041826,7.0
2010041828,12.0
2010041829,5.0
2010042380,4.0
2010042419,8.0
2010042524,37.0
2010042525,2.0
2010042526,3.0
2010042527,11.0
2010042528,4.0
2010042551,3.0
2010042552,1.0
2010042636,8.0
2010042638,1.0
2010042640,6.0
2010042956,13.0
2010043244,0.0
2010043245,1.0
2010043400,9.0
2010043401,16.0
2010043425,8.0
2010043494,16.0
2010043495,24.0
2010043497,11.0
2010043507,0.0
2010043609,8.0
2010043649,4.0
2010043825,3.0
2010043827,33.0
2010043828,11.0
2010043870,17.0
2010043948,0.0
2010044307,15.0
2010044308,12.0
2010044309,8.0
2010044310,10.0
2010044313,9.0
2010044317,0.0
2010044318,8.0
2010044319,7.0
2010044320,4.0
2010044352,2.0
2010044373,17.0
2010044423,0.0
2010044424,6.0
2010044425,5.0
2010044426,3.0
2010044427,0.0
2010044428,5.0
2010044429,0.0
2010044431,7.0
2010044432,3.0
2010044433,2.0
2010044434,2.0
2010044435,6.0
2010044436,2.0
2010044437,2.0
2010044438,3.0
2010044439,5.0
2010044441,15.0
2010044442,4.0
2010044444,32.0
2010044446,9.0
2010044449,0.0
2010044450,1.0
2010044451,3.0
2010044452,13.0
2010044453,18.0
2010044454,0.0
2010044455,2.0
2010044456,7.0
2010044457,2.0
2010044460,2.0
2010044461,5.0
2010044463,6.0
2010044465,10.0
2010044466,1.0
2010044468,3.0
2010044469,4.0
2010044470,2.0
2010044475,19.0
2010044476,2.0
2010044477,5.0
2010044479,4.0
2010044483,5.0
2010044484,0.0
2010044485,5.0
2010044486,5.0
2010044487,6.0
2010044488,7.0
2010044489,1.0
2010044500,5.0
2010044501,2.0
2010044502,2.0
2010044504,0.0
2010044505,2.0
2010044524,5.0
2010044525,0.0
2010044526,0.0
2010044527,8.0
2010044528,0.0
2010044529,15.0
2010044531,16.0
2010044533,0.0
2010044547,3.0
2010044548,1.0
2010044550,5.0
2010044552,10.0
2010044553,5.0
2010044554,3.0
2010044555,2.0
2010044556,5.0
2010044557,10.0
2010044558,7.0
2010044559,11.0
2010044560,6.0
2010044561,4.0
2010044563,7.0
2010044564,2.0
2010044565,4.0
2010044566,2.0
2010044568,3.0
2010044569,2.0
2010044570,2.0
2010044571,0.0
2010044572,5.0
2010044573,3.0
2010044574,7.0
2010044575,16.0
2010044576,12.0
2010044577,6.0
2010044578,2.0
2010044581,5.0
2010044582,1.0
2010044583,3.0
2010044584,7.0
2010044585,6.0
2010044587,7.0
2010044589,2.0
2010044604,5.0
2010044605,1.0
2010044606,5.0
2010044607,5.0
2010044608,2.0
2010044609,2.0
2010044610,5.0
2010044611,4.0
2010044612,2.0
2010044613,5.0
2010044614,10.0
2010044615,0.0
2010044616,1.0
2010044617,4.0
2010044618,3.0
2010044619,10.0
2010044620,32.0
2010044621,10.0
2010044622,3.0
2010044623,5.0
2010044624,1.0
2010044625,2.0
2010044626,2.0
2010044627,1.0
2010044628,6.0
2010044629,9.0
2010044630,0.0
2010044631,6.0
2010044632,0.0
2010044633,1.0
2010044634,5.0
2010044635,15.0
2010044636,0.0
2010044637,5.0
2010044638,2.0
2010044639,4.0
2010044641,4.0
2010044642,11.0
2010044643,3.0
2010044644,3.0
2010044645,0.0
2010044646,8.0
2010044647,2.0
2010044693,8.0
2010044694,5.0
2010044699,0.0
2010044700,1.0
2010044701,2.0
2010044702,0.0
2010044703,4.0
2010044705,2.0
2010044706,9.0
2010044707,15.0
2010044708,11.0
2010044709,8.0
2010044710,5.0
2010044711,4.0
2010044712,6.0
2010044714,8.0
2010044715,5.0
2010044716,0.0
2010044717,6.0
2010044718,0.0
2010044719,2.0
2010044722,3.0
2010044724,3.0
2010044725,5.0
2010044726,3.0
2010044727,5.0
2010044728,0.0
2010044729,2.0
2010044730,2.0
2010044732,5.0
2010044733,3.0
2010044735,5.0
2010044736,3.0
2010044738,2.0
2010044739,1.0
2010044740,4.0
2010044741,1.0
2010044742,25.0
2010044743,6.0
2010044744,5.0
2010044745,4.0
2010044746,4.0
2010044747,2.0
2010044748,6.0
2010044749,4.0
2010044750,7.0
2010044753,9.0
2010044755,2.0
2010044756,5.0
2010044757,0.0
2010044758,0.0
2010044759,5.0
2010044760,6.0
2010044761,2.0
2010044762,1.0
2010044764,6.0
2010044766,3.0
2010044767,4.0
2010044768,3.0
2010044769,0.0
2010044770,10.0
2010044771,4.0
2010044772,5.0
2010044773,7.0
2010044774,3.0
2010044775,5.0
2010044776,2.0
2010044787,9.0
2010044788,3.0
2010044789,2.0
2010044790,3.0
2010044793,5.0
2010044794,6.0
2010044795,3.0
2010044796,10.0
2010044797,10.0
2010044798,1.0
2010044799,11.0
2010044800,0.0
2010044803,3.0
2010044804,2.0
2010044805,0.0
2010044806,5.0
2010044807,1.0
2010044808,20.0
2010044809,3.0
2010044811,0.0
2010044812,3.0
2010044814,8.0
2010044815,5.0
2010044816,5.0
2010044817,0.0
2010044818,5.0
2010044819,1.0
2010044820,5.0
2010044821,2.0
2010044822,5.0
2010044823,0.0
2010044825,1.0
2010044826,5.0
2010044827,8.0
2010044830,7.0
2010044832,0.0
2010044833,10.0
2010044835,2.0
2010044836,7.0
2010044837,6.0
2010044838,6.0
2010044839,5.0
2010044840,9.0
2010044841,9.0
2010044842,6.0
2010044843,10.0
2010044844,5.0
2010044845,1.0
2010044846,7.0
2010044847,4.0
2010044848,1.0
2010044849,4.0
2010044850,2.0
2010044851,15.0
2010044852,36.0
2010044853,1.0
2010044854,2.0
2010044855,0.0
2010044857,1.0
2010044858,2.0
2010044859,9.0
2010044860,0.0
2010044861,5.0
2010044862,6.0
2010044864,2.0
2010044865,18.0
2010044866,6.0
2010044867,6.0
2010044868,0.0
2010044870,10.0
2010044871,15.0
2010044874,3.0
2010044875,3.0
2010044876,6.0
2010044877,9.0
2010044878,12.0
2010044879,1.0
2010044880,1.0
2010044881,0.0
2010044882,1.0
2010044884,4.0
2010044886,2.0
2010044887,5.0
2010044888,5.0
2010045029,9.0
2010045030,5.0
2010045057,4.0
2010045061,5.0
2010045063,26.0
2010045064,13.0
2010045065,1.0
2010045066,6.0
2010045068,10.0
2010045069,4.0
2010045070,0.0
2010045072,3.0
2010045075,5.0
2010045076,15.0
2010045077,5.0
2010045078,6.0
2010045079,9.0
2010045080,2.0
2010045081,4.0
2010045082,5.0
2010045086,16.0
2010045087,1.0
2010045088,2.0
2010045089,0.0
2010045090,5.0
2010045091,43.0
2010045092,0.0
2010045093,4.0
2010045095,0.0
2010045097,7.0
2010045103,2.0
2010045104,3.0
2010045106,4.0
2010045107,4.0
2010045108,0.0
2010045109,12.0
2010045110,0.0
2010045111,5.0
2010045112,3.0
2010045113,1.0
2010045114,2.0
2010045115,5.0
2010045117,18.0
2010045118,5.0
2010045119,5.0
2010045120,10.0
2010045121,2.0
2010045124,1.0
2010045125,14.0
2010045126,9.0
2010045127,1.0
2010045128,6.0
2010045131,4.0
2010045132,0.0
2010045133,10.0
2010045135,0.0
2010045260,0.0
2010045264,12.0
2010045266,10.0
2010045270,22.0
2010045276,7.0
2010045277,14.0
2010045337,5.0
2010045338,8.0
2010045339,8.0
2010045341,6.0
2010045421,0.0
2010045492,1.0
2010045493,8.0
2010045494,6.0
2010045496,4.0
2010045497,5.0
2010045500,12.0
2010045630,5.0
2010045631,0.0
2010045632,0.0
2010045633,10.0
2010045634,12.0
2010045638,20.0
2010045775,0.0
2010045778,8.0
2010045784,2.0
2010045823,0.0
2010045824,7.0
2010045827,4.0
2010045828,4.0
2010045829,11.0
2010045925,12.0
2010046096,5.0
2010046098,0.0
2010046099,0.0
2010046100,4.0
2010046183,6.0
2010046184,8.0
2010046186,0.0
2010046188,0.0
2010046310,0.0
2010046311,0.0
2010046344,4.0
2010046481,0.0
2010046482,8.0
2010046754,17.0
2010046964,0.0
2010046966,12.0
2010046996,0.0
2010047045,5.0
2010047193,9.0
2010047205,18.0
2010047207,1.0
2010047477,3.0
2010047478,5.0
2010047480,11.0
2010047481,4.0
2010047482,16.0
2010047484,1.0
2010047486,7.0
2010047847,0.0
2010047848,7.0
2010047849,0.0
2010047851,4.0
2010047853,6.0
2010047854,39.0
2010047855,6.0
2010048019,6.0
2010048020,5.0
2010048282,16.0
2010048287,5.0
2010048288,8.0
2010048450,5.0
2010048451,26.0
2010048453,0.0
2010048454,5.0
2010048455,0.0
2010048456,25.0
2010048458,15.0
2010048459,7.0
2010048460,8.0
2010048464,1.0
2010048465,5.0
2010048468,4.0
2010048469,4.0
2010048470,1.0
2010048471,3.0
2010048472,2.0
2010048473,7.0
2010048539,0.0
2010048540,5.0
2010048541,8.0
2010048542,2.0
2010048543,3.0
2010048544,5.0
2010048545,20.0
2010048547,4.0
2010048551,3.0
2010048552,1.0
2010048553,6.0
2010048611,0.0
2010048615,5.0
2010048618,0.0
2010048628,2.0
2010048629,0.0
2010048630,7.0
2010048648,0.0
2010048649,7.0
2010048651,10.0
2010048652,6.0
2010048653,14.0
2010048656,4.0
2010048657,2.0
2010048659,3.0
2010048661,5.0
2010048681,2.0
2010048682,5.0
2010048683,1.0
2010048684,5.0
2010048685,6.0
2010048686,5.0
2010048687,2.0
2010048688,10.0
2010048689,7.0
2010048691,5.0
2010048692,5.0
2010048693,5.0
2010048694,12.0
2010048695,9.0
2010048696,5.0
2010048697,6.0
2010048698,5.0
2010048699,5.0
2010048700,15.0
2010048702,1.0
2010048703,19.0
2010048704,0.0
2010048705,5.0
2010048706,5.0
2010048707,6.0
2010048709,8.0
2010048710,2.0
2010048725,45.0
2010048727,2.0
2010048728,5.0
2010048729,2.0
2010048730,3.0
2010048731,5.0
2010048732,0.0
2010048733,3.0
2010048734,0.0
2010048735,6.0
2010048737,7.0
2010048738,10.0
2010048739,39.0
2010048740,9.0
2010048741,7.0
2010048742,7.0
2010048743,3.0
2010048744,45.0
2010048765,8.0
2010048766,4.0
2010048769,5.0
2010048770,6.0
2010048771,3.0
2010048772,9.0
2010048773,4.0
2010048775,4.0
2010048776,0.0
2010048777,2.0
2010048778,5.0
2010048779,3.0
2010048780,7.0
2010048781,1.0
2010048782,2.0
2010048783,1.0
2010048784,10.0
2010048785,1.0
2010048786,1.0
2010048787,4.0
2010048788,10.0
2010048789,4.0
2010048790,5.0
2010048791,3.0
2010048792,3.0
2010048793,0.0
2010048794,2.0
2010048795,5.0
2010048796,9.0
2010048797,1.0
2010048798,6.0
2010048799,5.0
2010048802,9.0
2010048803,2.0
2010048804,6.0
2010048805,2.0
2010048806,3.0
2010048807,4.0
2010048808,10.0
2010048809,15.0
2010048813,0.0
2010048815,18.0
2010048816,1.0
2010048817,5.0
2010048818,8.0
2010048819,0.0
2010048821,15.0
2010048822,0.0
2010048823,14.0
2010048824,4.0
2010048825,4.0
2010048826,0.0
2010048827,6.0
2010048829,5.0
2010048830,5.0
2010048831,12.0
2010048832,1.0
2010048833,1.0
2010048834,4.0
2010048835,9.0
2010048839,3.0
2010048840,5.0
2010048841,0.0
2010048842,12.0
2010048843,0.0
2010048844,10.0
2010048845,0.0
2010048846,5.0
2010048847,0.0
2010048848,1.0
2010048849,9.0
2010048850,0.0
2010048851,3.0
2010048852,5.0
2010048854,17.0
2010048856,0.0
2010048857,0.0
2010048859,3.0
2010048860,6.0
2010048861,2.0
2010048862,5.0
2010048863,1.0
2010048864,4.0
2010048865,2.0
2010048866,45.0
2010048867,5.0
2010048868,1.0
2010048869,9.0
2010048870,5.0
2010048871,7.0
2010048873,0.0
2010048874,2.0
2010048875,4.0
2010048876,5.0
2010048877,38.0
2010048878,4.0
2010048879,8.0
2010048881,5.0
2010048882,0.0
2010048883,2.0
2010048884,0.0
2010048885,0.0
2010048886,3.0
2010048887,4.0
2010048888,7.0
2010048890,5.0
2010048891,5.0
2010048893,8.0
2010048894,5.0
2010048895,3.0
2010048896,4.0
2010048897,16.0
2010048898,2.0
2010048899,0.0
2010048900,11.0
2010048901,4.0
2010048902,5.0
2010048904,5.0
2010048905,7.0
2010048906,0.0
2010048907,1.0
2010048908,1.0
2010048909,2.0
2010048910,6.0
2010048911,3.0
2010048912,0.0
2010048913,9.0
2010048914,25.0
2010048915,2.0
2010048916,0.0
2010048920,15.0
2010048921,0.0
2010048922,1.0
2010048923,1.0
2010048924,5.0
2010048925,2.0
2010048927,8.0
2010048928,2.0
2010048929,2.0
2010048930,3.0
2010048931,7.0
2010048933,1.0
2010048934,0.0
2010048935,0.0
2010048936,2.0
2010048937,16.0
2010048938,28.0
2010048939,7.0
2010048940,10.0
2010048941,4.0
2010048942,4.0
2010049269,12.0
2010049271,4.0
2010049272,1.0
2010049273,2.0
2010049274,3.0
2010049278,10.0
2010049281,35.0
2010049282,0.0
2010049690,2.0
2010049691,2.0
2010049964,8.0
2010050546,13.0
2010050547,11.0
2010050548,17.0
