CRN,TOT_RES_TM_min
2010038250,10.0
2010038268,10.0
2010038269,3.0
2010038283,6.0
2010038284,0.0
2010038310,12.0
2010038311,3.0
2010038313,4.0
2010038316,7.0
2010038317,3.0
2010038318,3.0
2010038488,0.0
2010038544,50.0
2010038546,10.0
2010038547,8.0
2010038548,14.0
2010038550,19.0
2010038605,35.0
2010038606,7.0
2010038607,9.0
2010038611,10.0
2010038613,10.0
2010038615,19.0
2010038617,25.0
2010038618,14.0
2010038619,4.0
2010038620,0.0
2010038621,8.0
2010038622,10.0
2010038623,3.0
2010038624,6.0
2010038629,0.0
2010038632,5.0
2010038634,12.0
2010038637,2.0
2010038638,2.0
2010038651,7.0
2010038652,5.0
2010038653,11.0
2010038654,20.0
2010038657,18.0
2010038658,2.0
2010038659,3.0
2010038660,9.0
2010038671,13.0
2010038673,1.0
2010038674,0.0
2010038675,10.0
2010038676,11.0
2010038677,10.0
2010038679,10.0
2010038680,0.0
2010038681,4.0
2010038708,26.0
2010038709,15.0
2010038710,20.0
2010038711,41.0
2010038712,4.0
2010038713,6.0
2010038715,0.0
2010038716,10.0
2010038717,71.0
2010038718,13.0
2010038719,21.0
2010038720,6.0
2010038721,14.0
2010038724,9.0
2010038725,8.0
2010038726,3.0
2010038738,42.0
2010038739,15.0
2010038741,20.0
2010038745,27.0
2010038746,7.0
2010038747,15.0
2010038748,20.0
2010038749,0.0
2010038750,7.0
2010038751,15.0
2010038753,20.0
2010038754,32.0
2010038755,4.0
2010038756,10.0
2010038757,15.0
2010038760,8.0
2010038762,7.0
2010038763,16.0
2010038764,12.0
2010038765,15.0
2010038767,2.0
2010038770,7.0
2010038771,8.0
2010038772,20.0
2010038773,12.0
2010038774,7.0
2010038775,16.0
2010038777,10.0
2010038778,5.0
2010038779,20.0
2010038780,10.0
2010038781,53.0
2010038782,6.0
2010038785,4.0
2010038786,11.0
2010038788,15.0
2010038789,7.0
2010038790,2.0
2010038791,20.0
2010038792,22.0
2010038793,7.0
2010038794,10.0
2010038795,5.0
2010038796,0.0
2010038799,6.0
2010038800,8.0
2010038801,3.0
2010038803,1.0
2010038804,25.0
2010038805,13.0
2010038807,17.0
2010038808,24.0
2010038809,18.0
2010038810,4.0
2010038811,66.0
2010038812,3.0
2010038814,16.0
2010038815,0.0
2010038816,6.0
2010038817,19.0
2010038963,5.0
2010038965,5.0
2010038968,10.0
2010038970,1.0
2010038978,5.0
2010038979,15.0
2010038980,7.0
2010038981,10.0
2010038985,31.0
2010038986,7.0
2010038989,10.0
2010038990,7.0
2010038996,4.0
2010038997,5.0
2010038998,10.0
2010038999,7.0
2010039000,10.0
2010039001,53.0
2010039003,2.0
2010039004,23.0
2010039006,7.0
2010039007,14.0
2010039008,8.0
2010039009,22.0
2010039010,8.0
2010039011,81.0
2010039012,15.0
2010039013,14.0
2010039108,7.0
2010039109,30.0
2010039110,18.0
2010039112,11.0
2010039113,4.0
2010039114,5.0
2010039115,9.0
2010039117,8.0
2010039118,10.0
2010039119,5.0
2010039120,6.0
2010039121,0.0
2010039122,4.0
2010039123,40.0
2010039124,7.0
2010039125,6.0
2010039129,7.0
2010039130,3.0
2010039132,19.0
2010039133,2.0
2010039134,25.0
2010039135,20.0
2010039136,4.0
2010039137,20.0
2010039140,7.0
2010039141,11.0
2010039142,49.0
2010039144,9.0
2010039145,10.0
2010039146,3.0
2010039147,94.0
2010039148,1.0
2010039149,2.0
2010039150,8.0
2010039151,10.0
2010039152,6.0
2010039154,5.0
2010039156,19.0
2010039159,45.0
2010039160,12.0
2010039161,3.0
2010039162,5.0
2010039163,0.0
2010039164,84.0
2010039165,30.0
2010039167,7.0
2010039168,10.0
2010039169,22.0
2010039170,17.0
2010039171,35.0
2010039172,18.0
2010039173,8.0
2010039174,4.0
2010039175,9.0
2010039176,83.0
2010039178,6.0
2010039179,5.0
2010039181,7.0
2010039182,10.0
2010039184,5.0
2010039186,9.0
2010039187,8.0
2010039188,24.0
2010039189,6.0
2010039190,3.0
2010039191,30.0
2010039192,90.0
2010039193,9.0
2010039194,15.0
2010039195,10.0
2010039196,18.0
2010039197,10.0
2010039198,16.0
2010039199,49.0
2010039200,2.0
2010039201,15.0
2010039202,1.0
2010039203,2.0
2010039204,5.0
2010039206,5.0
2010039207,6.0
2010039209,10.0
2010039210,8.0
2010039211,2.0
2010039212,0.0
2010039213,0.0
2010039214,15.0
2010039215,7.0
2010039216,5.0
2010039217,30.0
2010039218,0.0
2010039219,1.0
2010039220,14.0
2010039222,5.0
2010039223,20.0
2010039224,8.0
2010039225,5.0
2010039226,11.0
2010039227,59.0
2010039228,5.0
2010039229,32.0
2010039231,16.0
2010039232,60.0
2010039233,2.0
2010039236,15.0
2010039239,9.0
2010039240,4.0
2010039241,6.0
2010039242,8.0
2010039243,2.0
2010039245,20.0
2010039246,13.0
2010039247,10.0
2010039249,3.0
2010039250,2.0
2010039251,3.0
2010039252,8.0
2010039253,20.0
2010039254,10.0
2010039256,7.0
2010039257,7.0
2010039258,44.0
2010039259,0.0
2010039260,34.0
2010039261,3.0
2010039262,12.0
2010039263,9.0
2010039264,12.0
2010039265,18.0
2010039266,40.0
2010039267,13.0
2010039268,7.0
2010039269,55.0
2010039270,12.0
2010039271,4.0
2010039272,4.0
2010039273,5.0
2010039274,26.0
2010039275,6.0
2010039277,68.0
2010039278,2.0
2010039280,11.0
2010039281,5.0
2010039282,13.0
2010039283,17.0
2010039284,7.0
2010039285,7.0
2010039286,11.0
2010039287,65.0
2010039289,0.0
2010039291,20.0
2010039293,26.0
2010039294,24.0
2010039295,6.0
2010039296,33.0
2010039297,2.0
2010039298,2.0
2010039299,30.0
2010039300,3.0
2010039304,8.0
2010039305,0.0
2010039306,10.0
2010039307,4.0
2010039308,5.0
2010039309,4.0
2010039311,2.0
2010039312,4.0
2010039313,35.0
2010039314,11.0
2010039315,15.0
2010039316,0.0
2010039317,4.0
2010039318,10.0
2010039319,15.0
2010039321,30.0
2010039322,18.0
2010039325,9.0
2010039326,30.0
2010039327,60.0
2010039384,8.0
2010039627,6.0
2010039781,64.0
2010040115,1.0
2010040116,17.0
2010040117,11.0
2010040119,3.0
2010040122,22.0
2010040124,27.0
2010040125,21.0
2010040128,5.0
2010040129,5.0
2010040131,0.0
2010040133,5.0
2010040134,13.0
2010040268,2.0
2010040364,9.0
2010040365,30.0
2010040367,30.0
2010040368,27.0
2010040369,34.0
2010040370,4.0
2010040373,6.0
2010040374,2.0
2010040377,7.0
2010040378,13.0
2010040379,14.0
2010040380,25.0
2010040381,7.0
2010040384,3.0
2010040518,14.0
2010040520,5.0
2010040521,80.0
2010040522,0.0
2010040523,76.0
2010040524,0.0
2010040525,0.0
2010040526,61.0
2010040527,10.0
2010040528,4.0
2010040529,13.0
2010040532,10.0
2010040533,5.0
2010040535,7.0
2010040536,20.0
2010040537,10.0
2010040538,3.0
2010040539,55.0
2010040540,3.0
2010040541,13.0
2010040542,1.0
2010040543,35.0
2010040545,7.0
2010040546,30.0
2010040547,15.0
2010040548,15.0
2010040549,2.0
2010040550,4.0
2010040551,8.0
2010040552,2.0
2010040553,32.0
2010040554,10.0
2010040555,3.0
2010040556,32.0
2010040557,1.0
2010040558,10.0
2010040559,47.0
2010040560,13.0
2010040561,8.0
2010040562,3.0
2010040563,50.0
2010040564,12.0
2010040567,15.0
2010040568,70.0
2010040608,0.0
2010040609,30.0
2010040721,12.0
2010040823,9.0
2010040824,5.0
2010040859,4.0
2010040863,9.0
2010040989,14.0
2010041103,10.0
2010041293,49.0
2010041294,9.0
2010041295,3.0
2010041296,20.0
2010041636,6.0
2010041816,17.0
2010041817,10.0
2010041820,20.0
2010041825,9.0
2010041826,9.0
2010041828,30.0
2010041829,6.0
2010042347,60.0
2010042380,10.0
2010042419,10.0
2010042524,45.0
2010042525,3.0
2010042526,6.0
2010042527,13.0
2010042528,30.0
2010042551,8.0
2010042552,3.0
2010042636,12.0
2010042638,3.0
2010042640,11.0
2010042956,24.0
2010043244,1.0
2010043245,2.0
2010043400,19.0
2010043401,18.0
2010043425,10.0
2010043494,19.0
2010043495,30.0
2010043497,17.0
2010043507,0.0
2010043609,15.0
2010043649,4.0
2010043825,5.0
2010043827,37.0
2010043828,17.0
2010043870,18.0
2010043948,4.0
2010044307,22.0
2010044308,14.0
2010044309,11.0
2010044310,13.0
2010044313,11.0
2010044317,0.0
2010044318,9.0
2010044319,8.0
2010044320,4.0
2010044352,4.0
2010044373,20.0
2010044423,3.0
2010044424,59.0
2010044425,8.0
2010044426,5.0
2010044427,5.0
2010044429,2.0
2010044432,8.0
2010044433,4.0
2010044434,23.0
2010044435,10.0
2010044436,2.0
2010044437,7.0
2010044438,49.0
2010044439,15.0
2010044441,25.0
2010044442,37.0
2010044444,77.0
2010044446,15.0
2010044449,3.0
2010044450,14.0
2010044451,7.0
2010044452,17.0
2010044453,20.0
2010044454,1.0
2010044455,7.0
2010044456,27.0
2010044457,2.0
2010044460,45.0
2010044461,8.0
2010044463,32.0
2010044466,11.0
2010044468,4.0
2010044469,8.0
2010044470,19.0
2010044475,40.0
2010044476,3.0
2010044477,10.0
2010044479,10.0
2010044483,23.0
2010044484,1.0
2010044485,10.0
2010044486,15.0
2010044487,8.0
2010044488,13.0
2010044489,5.0
2010044500,6.0
2010044501,3.0
2010044502,5.0
2010044504,0.0
2010044505,4.0
2010044524,9.0
2010044525,71.0
2010044526,0.0
2010044527,9.0
2010044528,10.0
2010044531,40.0
2010044533,0.0
2010044547,5.0
2010044548,2.0
2010044550,90.0
2010044552,13.0
2010044553,40.0
2010044554,6.0
2010044555,8.0
2010044557,10.0
2010044558,10.0
2010044560,12.0
2010044561,6.0
2010044563,9.0
2010044564,8.0
2010044565,10.0
2010044566,8.0
2010044568,3.0
2010044569,2.0
2010044570,2.0
2010044571,2.0
2010044572,5.0
2010044573,36.0
2010044574,5.0
2010044575,17.0
2010044576,30.0
2010044577,10.0
2010044578,5.0
2010044579,15.0
2010044582,1.0
2010044583,3.0
2010044584,9.0
2010044585,10.0
2010044587,17.0
2010044589,10.0
2010044604,5.0
2010044605,7.0
2010044606,10.0
2010044607,7.0
2010044608,7.0
2010044609,2.0
2010044610,60.0
2010044611,4.0
2010044613,5.0
2010044614,25.0
2010044615,0.0
2010044616,4.0
2010044617,4.0
2010044618,4.0
2010044619,10.0
2010044620,42.0
2010044621,23.0
2010044622,6.0
2010044623,18.0
2010044624,2.0
2010044625,5.0
2010044626,37.0
2010044627,3.0
2010044628,35.0
2010044629,11.0
2010044630,24.0
2010044631,6.0
2010044632,10.0
2010044633,1.0
2010044634,9.0
2010044635,15.0
2010044636,3.0
2010044637,10.0
2010044638,5.0
2010044639,35.0
2010044641,8.0
2010044642,11.0
2010044643,10.0
2010044644,9.0
2010044645,0.0
2010044647,5.0
2010044693,30.0
2010044694,10.0
2010044699,7.0
2010044700,6.0
2010044701,51.0
2010044702,1.0
2010044703,4.0
2010044705,2.0
2010044706,9.0
2010044707,52.0
2010044708,11.0
2010044709,21.0
2010044710,10.0
2010044711,25.0
2010044712,8.0
2010044714,20.0
2010044715,15.0
2010044716,0.0
2010044717,6.0
2010044718,3.0
2010044719,4.0
2010044722,54.0
2010044724,5.0
2010044725,8.0
2010044726,3.0
2010044727,6.0
2010044728,4.0
2010044729,2.0
2010044730,38.0
2010044732,20.0
2010044733,4.0
2010044735,20.0
2010044736,5.0
2010044738,4.0
2010044739,4.0
2010044740,8.0
2010044741,11.0
2010044742,90.0
2010044743,6.0
2010044744,5.0
2010044745,7.0
2010044746,10.0
2010044747,7.0
2010044749,29.0
2010044750,7.0
2010044753,20.0
2010044755,2.0
2010044756,10.0
2010044757,5.0
2010044758,2.0
2010044759,10.0
2010044760,6.0
2010044761,2.0
2010044762,1.0
2010044764,24.0
2010044766,23.0
2010044767,6.0
2010044768,3.0
2010044769,4.0
2010044770,10.0
2010044771,9.0
2010044772,64.0
2010044774,7.0
2010044775,15.0
2010044776,7.0
2010044787,12.0
2010044788,5.0
2010044789,7.0
2010044791,30.0
2010044793,10.0
2010044794,9.0
2010044795,8.0
2010044796,20.0
2010044797,15.0
2010044798,1.0
2010044799,20.0
2010044800,1.0
2010044803,5.0
2010044804,10.0
2010044805,90.0
2010044807,3.0
2010044808,20.0
2010044809,3.0
2010044811,5.0
2010044812,12.0
2010044814,10.0
2010044815,15.0
2010044816,5.0
2010044817,5.0
2010044818,7.0
2010044819,3.0
2010044821,5.0
2010044822,10.0
2010044823,0.0
2010044825,2.0
2010044826,10.0
2010044830,12.0
2010044832,71.0
2010044833,35.0
2010044835,8.0
2010044836,15.0
2010044837,9.0
2010044838,6.0
2010044839,20.0
2010044840,9.0
2010044841,10.0
2010044842,7.0
2010044843,10.0
2010044844,5.0
2010044845,1.0
2010044846,8.0
2010044847,6.0
2010044848,5.0
2010044849,7.0
2010044850,6.0
2010044851,20.0
2010044852,36.0
2010044853,3.0
2010044854,67.0
2010044855,6.0
2010044856,30.0
2010044857,14.0
2010044858,2.0
2010044859,9.0
2010044860,10.0
2010044861,25.0
2010044862,10.0
2010044864,5.0
2010044866,40.0
2010044867,35.0
2010044868,1.0
2010044870,30.0
2010044871,15.0
2010044873,11.0
2010044874,6.0
2010044875,5.0
2010044877,9.0
2010044878,25.0
2010044879,1.0
2010044880,3.0
2010044881,2.0
2010044884,7.0
2010044886,5.0
2010044887,8.0
2010044888,5.0
2010045029,13.0
2010045030,7.0
2010045057,4.0
2010045061,20.0
2010045063,28.0
2010045064,20.0
2010045065,11.0
2010045066,7.0
2010045068,10.0
2010045069,17.0
2010045070,60.0
2010045072,33.0
2010045075,40.0
2010045076,28.0
2010045077,5.0
2010045078,6.0
2010045079,9.0
2010045080,2.0
2010045081,14.0
2010045082,5.0
2010045086,20.0
2010045087,12.0
2010045088,2.0
2010045089,0.0
2010045090,10.0
2010045091,50.0
2010045092,3.0
2010045093,36.0
2010045095,2.0
2010045097,27.0
2010045103,2.0
2010045104,13.0
2010045106,5.0
2010045107,11.0
2010045108,0.0
2010045109,14.0
2010045110,15.0
2010045111,12.0
2010045112,8.0
2010045113,33.0
2010045114,20.0
2010045115,30.0
2010045117,20.0
2010045118,15.0
2010045119,6.0
2010045120,16.0
2010045121,5.0
2010045123,5.0
2010045124,15.0
2010045125,14.0
2010045126,10.0
2010045127,2.0
2010045128,8.0
2010045131,10.0
2010045132,25.0
2010045133,25.0
2010045135,15.0
2010045260,0.0
2010045264,13.0
2010045266,12.0
2010045270,28.0
2010045276,8.0
2010045277,18.0
2010045337,5.0
2010045338,9.0
2010045339,10.0
2010045341,13.0
2010045421,0.0
2010045492,9.0
2010045493,14.0
2010045494,10.0
2010045496,8.0
2010045497,13.0
2010045500,14.0
2010045630,9.0
2010045631,9.0
2010045633,16.0
2010045634,13.0
2010045638,24.0
2010045775,60.0
2010045778,10.0
2010045784,2.0
2010045823,0.0
2010045824,9.0
2010045827,10.0
2010045828,6.0
2010045829,11.0
2010045925,12.0
2010046096,10.0
2010046098,0.0
2010046099,2.0
2010046100,12.0
2010046183,8.0
2010046184,10.0
2010046186,4.0
2010046188,12.0
2010046310,10.0
2010046311,0.0
2010046344,6.0
2010046481,0.0
2010046482,11.0
2010046754,20.0
2010046964,1.0
2010046966,15.0
2010046996,0.0
2010047045,7.0
2010047193,4.0
2010047205,25.0
2010047207,2.0
2010047477,7.0
2010047478,10.0
2010047480,20.0
2010047481,7.0
2010047482,20.0
2010047484,17.0
2010047486,36.0
2010047847,5.0
2010047848,18.0
2010047849,0.0
2010047851,4.0
2010047853,12.0
2010047854,49.0
2010047855,10.0
2010048019,7.0
2010048020,7.0
2010048282,19.0
2010048287,13.0
2010048288,18.0
2010048450,25.0
2010048451,72.0
2010048453,0.0
2010048454,25.0
2010048455,0.0
2010048456,25.0
2010048458,18.0
2010048459,19.0
2010048460,8.0
2010048463,58.0
2010048464,15.0
2010048465,10.0
2010048468,5.0
2010048469,6.0
2010048470,6.0
2010048471,15.0
2010048472,2.0
2010048473,10.0
2010048539,19.0
2010048540,5.0
2010048542,11.0
2010048543,12.0
2010048544,65.0
2010048545,21.0
2010048547,5.0
2010048551,10.0
2010048552,6.0
2010048553,10.0
2010048611,0.0
2010048615,8.0
2010048618,0.0
2010048628,14.0
2010048629,10.0
2010048630,45.0
2010048648,2.0
2010048649,12.0
2010048652,15.0
2010048653,19.0
2010048656,8.0
2010048657,7.0
2010048659,4.0
2010048661,20.0
2010048681,2.0
2010048682,16.0
2010048683,1.0
2010048684,25.0
2010048685,10.0
2010048686,14.0
2010048687,4.0
2010048688,20.0
2010048689,35.0
2010048691,20.0
2010048692,21.0
2010048693,42.0
2010048694,39.0
2010048695,30.0
2010048696,10.0
2010048697,10.0
2010048698,11.0
2010048699,7.0
2010048700,32.0
2010048701,53.0
2010048702,2.0
2010048703,19.0
2010048704,0.0
2010048705,20.0
2010048706,10.0
2010048707,6.0
2010048708,1.0
2010048709,17.0
2010048710,4.0
2010048725,60.0
2010048727,2.0
2010048728,20.0
2010048729,3.0
2010048730,5.0
2010048731,7.0
2010048732,37.0
2010048733,7.0
2010048734,1.0
2010048735,24.0
2010048737,20.0
2010048738,15.0
2010048739,39.0
2010048740,10.0
2010048741,8.0
2010048743,3.0
2010048744,53.0
2010048765,8.0
2010048766,4.0
2010048769,25.0
2010048770,12.0
2010048771,5.0
2010048772,16.0
2010048773,10.0
2010048775,8.0
2010048776,0.0
2010048777,6.0
2010048779,5.0
2010048780,80.0
2010048781,20.0
2010048782,2.0
2010048783,3.0
2010048784,10.0
2010048785,8.0
2010048786,4.0
2010048787,7.0
2010048788,10.0
2010048789,5.0
2010048790,10.0
2010048791,7.0
2010048792,7.0
2010048793,1.0
2010048794,6.0
2010048795,5.0
2010048796,15.0
2010048798,7.0
2010048799,18.0
2010048802,10.0
2010048803,4.0
2010048804,55.0
2010048805,12.0
2010048806,5.0
2010048807,5.0
2010048808,10.0
2010048809,25.0
2010048813,2.0
2010048816,3.0
2010048817,10.0
2010048818,11.0
2010048819,10.0
2010048821,65.0
2010048822,7.0
2010048823,14.0
2010048824,41.0
2010048825,20.0
2010048826,0.0
2010048829,10.0
2010048831,13.0
2010048832,50.0
2010048833,2.0
2010048834,9.0
2010048835,23.0
2010048839,13.0
2010048840,10.0
2010048841,0.0
2010048842,42.0
2010048843,0.0
2010048845,0.0
2010048846,20.0
2010048847,2.0
2010048848,1.0
2010048849,60.0
2010048850,3.0
2010048851,16.0
2010048852,35.0
2010048854,50.0
2010048856,0.0
2010048857,4.0
2010048859,6.0
2010048860,15.0
2010048861,6.0
2010048862,30.0
2010048865,3.0
2010048866,45.0
2010048867,10.0
2010048868,7.0
2010048869,9.0
2010048870,5.0
2010048871,15.0
2010048874,48.0
2010048875,38.0
2010048876,7.0
2010048877,38.0
2010048878,9.0
2010048879,28.0
2010048881,20.0
2010048882,78.0
2010048883,5.0
2010048884,0.0
2010048885,2.0
2010048886,7.0
2010048887,8.0
2010048888,10.0
2010048890,5.0
2010048891,10.0
2010048893,13.0
2010048894,5.0
2010048895,3.0
2010048896,5.0
2010048897,20.0
2010048898,3.0
2010048899,44.0
2010048900,8.0
2010048901,7.0
2010048902,10.0
2010048904,20.0
2010048905,20.0
2010048906,16.0
2010048907,1.0
2010048908,1.0
2010048909,17.0
2010048910,25.0
2010048911,6.0
2010048912,0.0
2010048913,24.0
2010048914,30.0
2010048916,0.0
2010048920,75.0
2010048921,40.0
2010048922,5.0
2010048923,45.0
2010048925,5.0
2010048927,15.0
2010048928,11.0
2010048930,3.0
2010048931,13.0
2010048933,31.0
2010048934,1.0
2010048937,30.0
2010048938,55.0
2010048939,10.0
2010048940,20.0
2010048942,9.0
2010049269,13.0
2010049271,13.0
2010049272,4.0
2010049273,11.0
2010049274,6.0
2010049278,13.0
2010049281,26.0
2010049282,4.0
2010049690,15.0
2010049691,6.0
2010049964,22.0
2010050546,16.0
2010050547,13.0
2010050548,20.0
2010050552,0.0
2010050553,10.0
2010050558,13.0
2010050560,13.0
2010050561,27.0
2010050562,41.0
2010050563,15.0
2010050564,5.0
2010050565,8.0
2010050566,11.0
2010050570,6.0
2010050571,14.0
2010050572,1.0
2010050573,0.0
2010050574,12.0
2010050575,20.0
2010050576,6.0
2010050819,5.0
2010050820,2.0
2010050823,2.0
2010050824,15.0
2010051034,6.0
2010051036,10.0
2010051141,0.0
2010051143,9.0
2010051144,12.0
2010051170,9.0
2010051271,11.0
2010051272,12.0
2010051274,13.0
2010051275,4.0
2010051276,10.0
2010051280,2.0
2010051281,1.0
2010051282,12.0
2010051283,5.0
2010051284,7.0
2010051527,31.0
2010051528,1.0
2010051530,16.0
2010051531,3.0
2010051620,5.0
2010051651,3.0
2010051870,4.0
2010051871,23.0
2010051872,33.0
2010052027,11.0
2010052028,13.0
2010052029,10.0
2010052030,20.0
2010052031,8.0
2010052032,8.0
2010052033,27.0
2010052036,10.0
2010052037,7.0
2010052039,29.0
2010052040,10.0
2010052041,1.0
