,,crime_crime_Aggravated Assault Firearm,crime_crime_Aggravated Assault No Firearm,crime_crime_All Other Offenses,crime_crime_Arson,crime_crime_Burglary Non-Residential,crime_crime_Burglary Residential,crime_crime_DRIVING UNDER THE INFLUENCE,crime_crime_Disorderly Conduct,crime_crime_Embezzlement,crime_crime_Forgery and Counterfeiting,crime_crime_Fraud,crime_crime_Gambling Violations,crime_crime_Homicide - Criminal,crime_crime_Homicide - Criminal ,crime_crime_Homicide - Gross Negligence,crime_crime_Homicide - Justifiable ,crime_crime_Liquor Law Violations,crime_crime_Motor Vehicle Theft,crime_crime_Narcotic / Drug Law Violations,crime_crime_Offenses Against Family and Children,crime_crime_Other Assaults,crime_crime_Other Sex Offenses (Not Commercialized),crime_crime_Prostitution and Commercialized Vice,crime_crime_Public Drunkenness,crime_crime_Rape,crime_crime_Receiving Stolen Property,crime_crime_Robbery Firearm,crime_crime_Robbery No Firearm,crime_crime_Theft from Vehicle,crime_crime_Thefts,crime_crime_Vagrancy/Loitering,crime_crime_Vandalism/Criminal Mischief,crime_crime_Weapon Violations,crime_total,crash_crash_AUTOMOBILE_COUNT,crash_crash_BELTED_DEATH_COUNT,crash_crash_BELTED_SUSP_SERIOUS_INJ_COUNT,crash_crash_BICYCLE_COUNT,crash_crash_BICYCLE_DEATH_COUNT,crash_crash_BICYCLE_SUSP_SERIOUS_INJ_COUNT,crash_crash_BUS_COUNT,crash_crash_CHLDPAS_DEATH_COUNT,crash_crash_CHLDPAS_SUSP_SERIOUS_INJ_COUNT,crash_crash_COMM_VEH_COUNT,crash_crash_DRIVER_COUNT_16YR,crash_crash_DRIVER_COUNT_17YR,crash_crash_DRIVER_COUNT_18YR,crash_crash_DRIVER_COUNT_19YR,crash_crash_DRIVER_COUNT_20YR,crash_crash_DRIVER_COUNT_50_64YR,crash_crash_DRIVER_COUNT_65_74YR,crash_crash_DRIVER_COUNT_75PLUS,crash_crash_FATAL_COUNT,crash_crash_HEAVY_TRUCK_COUNT,crash_crash_HORSE_BUGGY_COUNT,crash_crash_INJURY_COUNT,crash_crash_MCYCLE_DEATH_COUNT,crash_crash_MCYCLE_SUSP_SERIOUS_INJ_COUNT,crash_crash_MOTORCYCLE_COUNT,crash_crash_NONMOTR_COUNT,crash_crash_NONMOTR_DEATH_COUNT,crash_crash_NONMOTR_SUSP_SERIOUS_INJ_COUNT,crash_crash_PED_COUNT,crash_crash_PED_DEATH_COUNT,crash_crash_PED_SUSP_SERIOUS_INJ_COUNT,crash_crash_PERSON_COUNT,crash_crash_POSSIBLE_INJ_COUNT,crash_crash_SMALL_TRUCK_COUNT,crash_crash_SUSP_MINOR_INJ_COUNT,crash_crash_SUSP_SERIOUS_INJ_COUNT,crash_crash_SUV_COUNT,crash_crash_TOT_INJ_COUNT,crash_crash_UNB_DEATH_COUNT,crash_crash_UNB_SUSP_SERIOUS_INJ_COUNT,crash_crash_UNBELTED_OCC_COUNT,crash_crash_UNK_INJ_DEG_COUNT,crash_crash_UNK_INJ_PER_COUNT,crash_crash_VAN_COUNT,crash_crash_VEHICLE_COUNT,crash_crash_COLLISION_TYPE_0,crash_crash_COLLISION_TYPE_1,crash_crash_COLLISION_TYPE_2,crash_crash_COLLISION_TYPE_3,crash_crash_COLLISION_TYPE_4,crash_crash_COLLISION_TYPE_5,crash_crash_COLLISION_TYPE_6,crash_crash_COLLISION_TYPE_7,crash_crash_COLLISION_TYPE_8,crash_crash_COLLISION_TYPE_9,crash_crash_COLLISION_TYPE_98,crash_crash_COLLISION_TYPE_99,crash_crash_ILLUMINATION_1.0,crash_crash_ILLUMINATION_2.0,crash_crash_ILLUMINATION_3.0,crash_crash_ILLUMINATION_4.0,crash_crash_ILLUMINATION_5.0,crash_crash_ILLUMINATION_6.0,crash_crash_ILLUMINATION_8.0,crash_crash_ILLUMINATION_9.0,crash_crash_ILLUMINATION_nan,crash_crash_INTERSECT_TYPE_0,crash_crash_INTERSECT_TYPE_1,crash_crash_INTERSECT_TYPE_10,crash_crash_INTERSECT_TYPE_11,crash_crash_INTERSECT_TYPE_12,crash_crash_INTERSECT_TYPE_2,crash_crash_INTERSECT_TYPE_3,crash_crash_INTERSECT_TYPE_5,crash_crash_INTERSECT_TYPE_6,crash_crash_INTERSECT_TYPE_7,crash_crash_INTERSECT_TYPE_9,crash_crash_LOCATION_TYPE_0,crash_crash_LOCATION_TYPE_1,crash_crash_LOCATION_TYPE_2,crash_crash_LOCATION_TYPE_3,crash_crash_LOCATION_TYPE_4,crash_crash_LOCATION_TYPE_5,crash_crash_LOCATION_TYPE_6,crash_crash_LOCATION_TYPE_7,crash_crash_LOCATION_TYPE_8,crash_crash_LOCATION_TYPE_99,crash_crash_MAX_SEVERITY_LEVEL_0,crash_crash_MAX_SEVERITY_LEVEL_1,crash_crash_MAX_SEVERITY_LEVEL_2,crash_crash_MAX_SEVERITY_LEVEL_3,crash_crash_MAX_SEVERITY_LEVEL_4,crash_crash_MAX_SEVERITY_LEVEL_8,crash_crash_MAX_SEVERITY_LEVEL_9,crash_crash_RELATION_TO_ROAD_1,crash_crash_RELATION_TO_ROAD_2,crash_crash_RELATION_TO_ROAD_3,crash_crash_RELATION_TO_ROAD_4,crash_crash_RELATION_TO_ROAD_5,crash_crash_RELATION_TO_ROAD_6,crash_crash_RELATION_TO_ROAD_7,crash_crash_RELATION_TO_ROAD_9,crash_crash_ROAD_CONDITION_0,crash_crash_ROAD_CONDITION_1,crash_crash_ROAD_CONDITION_2,crash_crash_ROAD_CONDITION_3,crash_crash_ROAD_CONDITION_4,crash_crash_ROAD_CONDITION_5,crash_crash_ROAD_CONDITION_6,crash_crash_ROAD_CONDITION_7,crash_crash_ROAD_CONDITION_8,crash_crash_ROAD_CONDITION_9,crash_crash_ROAD_CONDITION_98,crash_crash_ROAD_CONDITION_99,crash_crash_TCD_TYPE_0,crash_crash_TCD_TYPE_1,crash_crash_TCD_TYPE_2,crash_crash_TCD_TYPE_3,crash_crash_TCD_TYPE_4,crash_crash_TCD_TYPE_5,crash_crash_TCD_TYPE_6,crash_crash_TCD_TYPE_7,crash_crash_TCD_TYPE_8,crash_crash_TCD_TYPE_9,crash_crash_URBAN_RURAL_3,crash_crash_WEATHER1_10,crash_crash_WEATHER1_2,crash_crash_WEATHER1_3,crash_crash_WEATHER1_4,crash_crash_WEATHER1_5,crash_crash_WEATHER1_6,crash_crash_WEATHER1_7,crash_crash_WEATHER1_8,crash_crash_WEATHER1_9,crash_crash_WEATHER1_98,crash_crash_WEATHER1_99,crash_total,traffic_stop_subject_race_asian/pacific islander,traffic_stop_subject_race_black,traffic_stop_subject_race_hispanic,traffic_stop_subject_race_other,traffic_stop_subject_race_unknown,traffic_stop_subject_race_white,traffic_stop_subject_sex_female,traffic_stop_subject_sex_male,traffic_stop_type_pedestrian,traffic_stop_type_vehicular,traffic_stop_outcome_arrest,traffic_stop_outcome_none,traffic_stop_contraband_found,traffic_stop_frisk_performed,traffic_stop_search_conducted,traffic_stop_arrest_made,traffic_stop_total
5.0,2017-10-31,0.0,3.0,22.0,0.0,5.0,8.0,0.0,0.0,3.0,1.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,41.0,0.0,0.0,0.0,2.0,0.0,1.0,7.0,21.0,34.0,0.0,32.0,0.0,211.0,28.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,8.0,0.0,1.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,52.0,9.0,2.0,2.0,0.0,10.0,20.0,0.0,0.0,6.0,9.0,3.0,3.0,43.0,0.0,5.0,0.0,1.0,9.0,3.0,1.0,0.0,2.0,0.0,0.0,0.0,15.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,12.0,5.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,8.0,0.0,0.0,1.0,7.0,5.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,17.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,19.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,435.0,6.0,82.0,8.0,3.0,10.0,217.0,117.0,209.0,94.0,232.0,7.0,319.0,2.0,7.0,9.0,7.0,1329.0
5.0,2017-11-30,1.0,7.0,11.0,0.0,0.0,5.0,3.0,0.0,1.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,2.0,0.0,35.0,3.0,0.0,0.0,1.0,0.0,2.0,1.0,33.0,28.0,0.0,19.0,0.0,171.0,26.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,1.0,1.0,1.0,0.0,0.0,13.0,0.0,0.0,0.0,3.0,1.0,0.0,2.0,1.0,0.0,49.0,3.0,0.0,2.0,0.0,8.0,13.0,0.0,0.0,15.0,8.0,0.0,4.0,39.0,0.0,4.0,0.0,0.0,10.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,11.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,4.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,17.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8.0,1.0,0.0,2.0,3.0,5.0,0.0,16.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,12.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,19.0,0.0,0.0,16.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,390.0,12.0,96.0,8.0,0.0,3.0,227.0,109.0,237.0,68.0,278.0,4.0,342.0,0.0,8.0,6.0,4.0,1402.0
5.0,2017-12-31,1.0,8.0,13.0,0.0,1.0,5.0,3.0,1.0,2.0,2.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,27.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,32.0,34.0,1.0,17.0,1.0,174.0,17.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,3.0,0.0,0.0,0.0,14.0,0.0,0.0,1.0,6.0,0.0,0.0,5.0,0.0,0.0,39.0,5.0,2.0,3.0,0.0,7.0,14.0,0.0,0.0,4.0,6.0,1.0,0.0,27.0,0.0,3.0,1.0,0.0,4.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,13.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,4.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,8.0,0.0,0.0,2.0,4.0,4.0,0.0,12.0,1.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,12.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,11.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,4.0,0.0,12.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,339.0,14.0,85.0,6.0,4.0,11.0,202.0,116.0,206.0,62.0,260.0,11.0,311.0,2.0,9.0,15.0,11.0,1325.0
5.0,2018-01-31,0.0,6.0,20.0,0.0,1.0,5.0,2.0,0.0,2.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,20.0,1.0,0.0,0.0,1.0,0.0,5.0,0.0,35.0,35.0,0.0,19.0,1.0,181.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,4.0,2.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,27.0,5.0,0.0,0.0,0.0,5.0,6.0,0.0,0.0,1.0,1.0,1.0,2.0,24.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,5.0,1.0,0.0,0.0,0.0,7.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,4.0,1.0,1.0,6.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,11.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,5.0,0.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,226.0,10.0,105.0,12.0,2.0,4.0,202.0,115.0,220.0,78.0,257.0,7.0,328.0,1.0,11.0,9.0,7.0,1368.0
5.0,2018-02-28,0.0,6.0,12.0,0.0,4.0,9.0,8.0,0.0,0.0,2.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,29.0,2.0,0.0,3.0,4.0,0.0,0.0,1.0,27.0,27.0,0.0,21.0,2.0,176.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,4.0,2.0,1.0,0.0,1.0,0.0,13.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,34.0,2.0,0.0,2.0,1.0,9.0,13.0,0.0,0.0,1.0,8.0,1.0,0.0,28.0,0.0,3.0,0.0,0.0,2.0,4.0,0.0,5.0,1.0,0.0,0.0,0.0,4.0,0.0,9.0,1.0,1.0,0.0,0.0,0.0,0.0,8.0,5.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,1.0,2.0,2.0,5.0,1.0,8.0,0.0,0.0,5.0,0.0,2.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,0.0,0.0,8.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,2.0,0.0,6.0,0.0,2.0,0.0,4.0,0.0,0.0,1.0,0.0,295.0,13.0,93.0,13.0,0.0,2.0,218.0,130.0,209.0,60.0,279.0,9.0,330.0,1.0,6.0,9.0,9.0,1381.0
5.0,2018-03-31,1.0,5.0,17.0,0.0,1.0,2.0,1.0,0.0,3.0,0.0,20.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,3.0,0.0,31.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,33.0,9.0,0.0,18.0,0.0,152.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,34.0,2.0,1.0,1.0,0.0,13.0,9.0,0.0,0.0,0.0,6.0,0.0,0.0,27.0,0.0,3.0,2.0,0.0,4.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,6.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,7.0,0.0,0.0,1.0,1.0,3.0,1.0,9.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,9.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,3.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,257.0,15.0,110.0,12.0,2.0,5.0,240.0,131.0,253.0,65.0,319.0,7.0,377.0,3.0,11.0,9.0,7.0,1566.0
5.0,2018-04-30,0.0,1.0,26.0,0.0,3.0,2.0,2.0,0.0,0.0,2.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,39.0,1.0,0.0,0.0,4.0,0.0,1.0,0.0,40.0,26.0,0.0,23.0,0.0,199.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,20.0,4.0,2.0,1.0,0.0,6.0,8.0,0.0,0.0,0.0,3.0,2.0,1.0,19.0,0.0,2.0,1.0,0.0,3.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,4.0,2.0,1.0,7.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,181.0,4.0,57.0,6.0,1.0,4.0,120.0,73.0,119.0,51.0,141.0,2.0,190.0,1.0,2.0,2.0,2.0,775.0
6.0,2014-01-31,1.0,11.0,54.0,0.0,3.0,10.0,8.0,23.0,2.0,0.0,23.0,1.0,0.0,0.0,0.0,0.0,2.0,6.0,11.0,0.0,44.0,2.0,0.0,3.0,1.0,0.0,2.0,12.0,29.0,120.0,2.0,25.0,2.0,397.0,44.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0,11.0,5.0,2.0,0.0,1.0,0.0,31.0,0.0,0.0,0.0,13.0,0.0,1.0,11.0,0.0,1.0,119.0,16.0,6.0,5.0,2.0,20.0,31.0,0.0,0.0,8.0,8.0,6.0,3.0,74.0,0.0,2.0,0.0,1.0,15.0,5.0,0.0,12.0,11.0,0.0,0.0,0.0,30.0,0.0,15.0,0.0,0.0,1.0,0.0,0.0,0.0,21.0,19.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,34.0,0.0,8.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,18.0,0.0,2.0,4.0,14.0,6.0,2.0,34.0,5.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,27.0,6.0,0.0,0.0,0.0,1.0,5.0,0.0,7.0,0.0,0.0,24.0,0.0,18.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,7.0,0.0,31.0,0.0,1.0,0.0,4.0,0.0,1.0,2.0,0.0,884.0,15.0,71.0,13.0,1.0,1.0,46.0,37.0,110.0,48.0,99.0,14.0,133.0,8.0,13.0,14.0,14.0,637.0
6.0,2014-02-28,1.0,12.0,56.0,0.0,9.0,15.0,4.0,25.0,5.0,1.0,33.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,10.0,0.0,53.0,1.0,4.0,3.0,2.0,0.0,2.0,6.0,29.0,135.0,0.0,24.0,3.0,438.0,37.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,1.0,2.0,3.0,5.0,2.0,0.0,0.0,1.0,0.0,31.0,0.0,0.0,0.0,8.0,0.0,1.0,5.0,0.0,1.0,100.0,17.0,2.0,6.0,1.0,8.0,31.0,0.0,0.0,5.0,7.0,4.0,5.0,56.0,0.0,6.0,2.0,0.0,11.0,5.0,0.0,2.0,5.0,0.0,0.0,0.0,14.0,0.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,14.0,12.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,25.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,0.0,1.0,3.0,13.0,5.0,2.0,27.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,5.0,0.0,0.0,15.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,4.0,0.0,26.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,656.0,69.0,347.0,59.0,9.0,5.0,321.0,171.0,639.0,279.0,531.0,50.0,760.0,12.0,53.0,39.0,50.0,3394.0
6.0,2014-03-31,5.0,14.0,73.0,1.0,6.0,8.0,13.0,29.0,1.0,1.0,23.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,16.0,0.0,73.0,2.0,5.0,6.0,1.0,0.0,7.0,10.0,26.0,156.0,1.0,33.0,0.0,520.0,38.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,4.0,14.0,0.0,0.0,0.0,3.0,0.0,42.0,0.0,0.0,1.0,9.0,0.0,0.0,7.0,0.0,0.0,94.0,19.0,7.0,3.0,0.0,15.0,42.0,0.0,0.0,10.0,20.0,2.0,6.0,72.0,1.0,7.0,0.0,1.0,8.0,9.0,0.0,10.0,5.0,0.0,0.0,0.0,25.0,0.0,15.0,0.0,1.0,0.0,0.0,0.0,0.0,25.0,12.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,36.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,3.0,14.0,9.0,2.0,27.0,4.0,2.0,3.0,1.0,4.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,6.0,0.0,0.0,24.0,0.0,15.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,41.0,3.0,0.0,32.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,827.0,49.0,404.0,47.0,11.0,2.0,363.0,176.0,700.0,371.0,505.0,44.0,832.0,13.0,60.0,46.0,44.0,3667.0
6.0,2014-04-30,2.0,13.0,109.0,0.0,5.0,18.0,8.0,36.0,2.0,4.0,32.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,9.0,0.0,52.0,3.0,1.0,3.0,2.0,0.0,2.0,12.0,32.0,146.0,1.0,28.0,5.0,534.0,58.0,0.0,0.0,2.0,0.0,0.0,6.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,8.0,5.0,0.0,0.0,2.0,0.0,93.0,0.0,0.0,5.0,16.0,0.0,0.0,13.0,0.0,0.0,186.0,49.0,4.0,7.0,1.0,14.0,93.0,0.0,1.0,11.0,36.0,2.0,4.0,94.0,2.0,7.0,0.0,1.0,15.0,8.0,1.0,10.0,13.0,0.0,0.0,0.0,38.0,0.0,17.0,0.0,1.0,0.0,1.0,0.0,0.0,27.0,20.0,0.0,0.0,0.0,5.0,1.0,1.0,1.0,2.0,0.0,46.0,1.0,6.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,11.0,0.0,1.0,5.0,27.0,13.0,0.0,46.0,4.0,0.0,5.0,0.0,2.0,0.0,0.0,0.0,46.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,36.0,0.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,48.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,1287.0,60.0,448.0,63.0,3.0,4.0,356.0,214.0,720.0,435.0,499.0,60.0,874.0,12.0,55.0,37.0,60.0,3900.0
6.0,2014-05-31,7.0,13.0,129.0,3.0,9.0,17.0,8.0,44.0,6.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,14.0,1.0,60.0,1.0,4.0,5.0,0.0,0.0,3.0,23.0,47.0,173.0,0.0,31.0,5.0,638.0,47.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,1.0,2.0,2.0,2.0,12.0,1.0,1.0,1.0,2.0,0.0,50.0,1.0,0.0,3.0,12.0,0.0,0.0,8.0,0.0,0.0,115.0,35.0,6.0,4.0,0.0,17.0,50.0,0.0,0.0,10.0,11.0,4.0,4.0,83.0,2.0,12.0,0.0,0.0,12.0,8.0,1.0,6.0,7.0,0.0,0.0,0.0,35.0,0.0,11.0,0.0,0.0,2.0,0.0,0.0,0.0,24.0,18.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,1.0,0.0,39.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,12.0,1.0,0.0,3.0,23.0,7.0,2.0,40.0,2.0,0.0,4.0,0.0,2.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,26.0,0.0,17.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,35.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,3.0,973.0,66.0,560.0,82.0,19.0,4.0,494.0,263.0,961.0,541.0,684.0,92.0,1133.0,12.0,58.0,52.0,92.0,5113.0
6.0,2014-06-30,1.0,9.0,96.0,0.0,8.0,11.0,6.0,29.0,3.0,2.0,31.0,0.0,0.0,0.0,0.0,0.0,7.0,5.0,11.0,0.0,70.0,0.0,1.0,4.0,1.0,0.0,2.0,19.0,51.0,202.0,0.0,35.0,0.0,604.0,52.0,0.0,0.0,6.0,0.0,1.0,2.0,0.0,0.0,5.0,0.0,0.0,2.0,1.0,1.0,12.0,4.0,3.0,0.0,3.0,0.0,55.0,0.0,0.0,0.0,15.0,0.0,1.0,9.0,0.0,0.0,154.0,39.0,5.0,3.0,2.0,21.0,55.0,0.0,0.0,6.0,11.0,4.0,3.0,88.0,0.0,15.0,0.0,0.0,11.0,8.0,0.0,5.0,9.0,0.0,0.0,0.0,35.0,0.0,9.0,2.0,2.0,0.0,0.0,0.0,0.0,26.0,12.0,1.0,0.0,0.0,3.0,0.0,5.0,0.0,1.0,0.0,39.0,0.0,8.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,0.0,2.0,3.0,27.0,9.0,1.0,42.0,1.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,27.0,0.0,17.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,48.0,0.0,0.0,44.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,1043.0,56.0,610.0,86.0,10.0,7.0,476.0,302.0,943.0,479.0,766.0,59.0,1186.0,4.0,60.0,31.0,59.0,5134.0
